ROWID,Country,State lgd code,State,Yearcode,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate per lakh person
9973,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Rape (Sec.376 IPC),528,529,1.6
9974,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
9975,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),26,26,0
9976,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),55,58,0.1
9977,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),4,3,0
9978,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) A) Day Time,491,492,0.7
9979,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) B) Night,3042,3071,4.5
9980,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) Burglary (Total),3533,3563,5.2
9981,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),517,542,0.8
9982,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),6,6,0
9983,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity A) Dacoity (Sec.395/397 IPC),204,225,0.3
9984,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity B) Dacoity with Murder (Sec.396 IPC),4,12,0
9985,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dacoity Dacoity (Total),208,237,0.3
9986,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),3,3,0
9987,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),464,469,0.7
9988,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),15,0,0
9989,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Offences against Property (Total),20067,20206,29.4
9990,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Robbery (Sec.392/394/397 IPC),1035,1047,1.5
9991,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Theft (Section 379 IPC) A) Auto/Motor Vehicle Theft,7157,7170,10.5
9992,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Theft (Section 379 IPC) B) Other Thefts,7125,7166,10.4
9993,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Property,Theft (Section 379 IPC) Theft (Total),14282,14336,20.9
9994,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),106,106,0.2
9995,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Offences against Public Tranquillity (Total),1692,1873,2.5
9996,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Offences promoting enmity between different groups A) Promoting enmity between groups (Sec.153A & 153B IPC),37,37,0.1
9997,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,"Offences promoting enmity between different groups B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
9998,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Offences promoting enmity between different groups (Total),37,37,0.1
9999,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) A) Communal/Religious,22,32,0
10000,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) B) Sectarian,26,30,0
10001,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) C) Industrial,6,6,0
10002,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) D) Political,13,14,0
10003,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) E) Caste Conflict,40,55,0.1
10004,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) F) Agrarian,112,161,0.2
10005,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) G) Students,2,2,0
10006,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) H) Money Dispute,22,31,0
10007,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) I) Water Dispute,29,31,0
10008,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) J) Land/Property Dispute,94,112,0.1
10009,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) K) Family Disputes,63,68,0.1
10010,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) L) Enmity/Rivalry,263,326,0.4
10011,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) M) Electricity/Power Supply Disputes,1,1,0
10012,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) N) Rioting while in Aandolan/Morcha,2,2,0
10013,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) O) Rioting/Attacks on Police Personnel or Govt Servants,32,34,0
10014,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) P) Other Rioting,626,825,0.9
10015,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) Rioting (Total),1353,1730,2
10016,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 &145)",196,,0.3
10017,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against State,Offences against the State (Total),0,0,0
10018,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against State,"Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
10019,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences against State,Sedition (Sec.124A IPC),0,0,0
10020,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Counterfeiting A) Counterfeit Coin (Sec.231- 235,237,238-240 & 242-254 IPC)",1,1,0
10021,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),1,1,0
10022,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
10023,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting Counterfeiting (Total),84,82,0.1
10024,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Counterfeiting D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),82,80,0.1
10025,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Cheating (Sec.420 IPC)",2658,2674,3.9
10026,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Forgery",284,284,0.4
10027,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Forgery, Cheating & Fraud (Total)",3208,3228,4.7
10028,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud a) Bank",26,26,0
10029,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud b) ATMs",36,36,0.1
10030,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud c) Credit Card/Debit Card",47,47,0.1
10031,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud d) Other Frauds",157,161,0.2
10032,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud Fraud Fraud (Sec.420 r/w Sec.465,468- 471 IPC/IT Act)",266,270,0.4
10033,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),3292,3310,4.8
10034,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Other IPC Crimes,,2230,2131,3.3
10035,India,24,Gujarat,2019,"Calendar Year (Jan - Dec), 2019",Total Cognizable IPC crimes,,139503,84972,204.4
10038,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),68,61,0.1
10039,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),13012,13549,18.8
10040,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),466,475,0.7
10041,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498‐A IPC),3345,3345,10.2
10042,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),227909,665,329.5
10043,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),3,3,0
10044,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),17,18,0.1
10045,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),296239,29360,428.3
10046,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),111,111,0.2
10047,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),22261,0,32.2
10048,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),197,174,0.3
10049,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),5,1,0
10050,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171‐E to 171‐I r/w IPC/SLL),0,0,0
10051,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),63,46,0.1
10052,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way C) Causing Grievous Hurt byRash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),4411,5912,6.4
10053,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),21554,1210,31.2
10054,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),2555,3520,3.7
10055,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) Rash Driving on Public way (Total),28520,10642,41.2
10056,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),6,8,0
10057,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),470,481,0.7
10058,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women,306,306,0.9
10059,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault on Women with Intent to Outrage her Modesty (Total),846,852,2.6
10060,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),54,56,0.2
10061,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment a) at Work or Office Premises,14,14,0
10062,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment b) In Public Transport System,3,3,0
10063,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment c) In Shelter Homes for women and Children,63,63,0.2
10064,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment d) Other Places,278,280,0.8
10065,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Sexual Harassment Sexual Harassment (Sec.354A IPC) (Total),358,360,1.1
10066,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Stalking (Sec.354D IPC),114,116,0.3
10067,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty Voyeurism (Sec.354C IPC),14,14,0
10068,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),34,139,0
10069,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),933,1097,1.3
10070,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),3,3,0
10071,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),2,0,0
10072,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
10073,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligenc Causing Death by Negligence (Sec.304‐A IPC,5637,6616,8.1
10074,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Medical Negligence,1,1,0
10075,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence of Civic Bodies,0,0,0
10076,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Rail Accidents,0,0,0
10116,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),18,18,0
10077,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents A) Hit and Run,1022,1104,1.5
10078,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents B) Other Accidents (other than Hit and Run),4575,5460,6.6
10079,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to Negligence relating to Road Accidents Deaths due to Negligence relating to Road Accidents (Total),5597,6564,8.1
10080,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Causing Death by Negligence Deaths due to other Negligence,39,51,0.1
10081,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Culpable Homicide not Amounting to Murder,115,248,0.2
10082,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Dowry Deaths (Sec.304‐B IPC),6,7,0
10083,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Exploitation of Trafficked Person (Section 370A IPC),2,2,0
10084,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Human Trafficking (U/S 370),7,79,0
10085,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Hurt Grievous Hurt A) Voluntarily causing grievous hurt (Sec.325 IPC),1856,2022,2.7
10086,India,24,Gujarat,2020,"Calendar Year (Jan - Dec), 2020",Offences affecting the Human Body,Hurt Grievous Hurt B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),687,787,1
