ROWID,Country,State lgd code,State,Yearcode,Year,Crime head special & local laws (sll) category,Crime head special & local laws (sll) sub-category,Incidence of special & local laws (sll) crimes,Victims of special & local laws (sll) crimes,Special & local laws (sll) crime rate
4099,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",0,,0
4100,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
4101,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",42,,1.1
4102,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",42,,1.1
4103,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",0,,0
4371,India,17,Meghalaya,2018,"Calendar Year (Jan - Dec), 2018",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
4104,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",0,,0
4105,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,Foreigner & Passport – Related Acts (Total),75,,1.9
4106,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Citizenship Act, 1955",0,,0
4107,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Emigration Act, 1983",0,,0
4108,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Passport Act, 1967",75,,1.9
4109,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Foreigner & Passport - Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",0,,0
4110,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),22,22,0.6
4111,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,"The Copy Right Act, 1957",3,3,0.1
4112,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,"The Information Technology Act, 2000",19,19,0.5
4113,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Information Technology/Intellectual Property - Related Acts,"The Trade Marks Act, 1999",0,0,0
4114,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,Liquor & Narcotic Drugs – Related Acts (Total),431,,10.9
4115,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,Prohibition Act (State),0,,0
4116,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Excise Act, 1944",0,,0
4117,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985|a) Possession of drugs for Personal use/Consumption",12,,0.3
4118,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985|b) Possession of drugs for Trafficking",419,,10.6
4119,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985|The NDPS Act, 1985 (Total)",431,,10.9
4120,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,Offences against State - Related Acts (Total),16,,0.404040404040404
4121,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,"The Official Secrets Act, 1923",0,,0
4122,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,"The Prevention of Damage to Public Property Act, 1984",16,0,0.4
4123,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Offences against State - Related Acts,"The Unlawful Activities P Act, 1967",0,,0
4124,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,City/Town Police Acts,0,,0
4125,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Defacement of Public Property Acts,2,,0.1
4126,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,MACOCA/ Control of Organised Crimes,0,,0
4127,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Motor Vehicle Act,0,,0
4128,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Other Regulatory & Enforcement – Acts (Total),15,0,0.4
4129,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,Other State Local Acts,0,,0
4130,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Antiques and Art Treasures Act, 1972",0,,0
4131,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act|a) Against SC,0,0,0
4132,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act|b) Against ST,0,0,0
4133,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act|c) Against others,0,0,0
4134,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Bonded Labour System Abolition Act|The Bonded Labour System Abolition Act, 1976 (Total)",0,0,0
4135,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Electricity Act, 2003",13,,0.3
4136,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,The Gambling Act,0,,0
4137,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Mental Health Act, 1987",0,,0
4138,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Prevention of Insults to National Honour Act, 1971",0,,0
4139,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Representation of the People Act, 1951",2,,0.1
4140,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other Regulatory & Enforcement - Acts,"The Transplantation of Human Organs Act, 1994",0,0,0
4141,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Other SLL Crimes,Other SLL Crimes,5,0,0.126262626262626
4142,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Railways - Related Acts,Railways – Related Acts (Total),1,,0
4143,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Railways - Related Acts,"The Indian Railways Act, 1989",1,,0
4144,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Railways - Related Acts,"The Railway Property Unlawful Possession Act, 1966",0,,0
4145,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,Scheduled Castes and Scheduled Tribes – Related Acts (Total),0,0,0
4146,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against SCs",0,0,0
4504,India,17,Meghalaya,2019,"Calendar Year (Jan - Dec), 2019",Railways - Related Acts,"The Indian Railways Act, 1989",0,,0
4147,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The Protection of Civil Rights Act, 1955 against STs",0,0,0
4148,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989/2015 against STs",0,0,0
4149,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Schedule Castes and Scheduled Tribes - Related Acts,"The SC/ST Prevention of Atrocities Act, 1989 against SCs",0,0,0
4150,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,Telegraph/ Cinematograph Acts (Total),1,,0
4151,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Cable Television Networks Regulation Act, 1955",0,,0
4152,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Cinematograph Act, 1952",0,,0
4153,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Indian Telegraph Act, 1988",1,,0
4154,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Telegraph / Cinematograph Acts,"The Telegraph Wire Unlawful Possession Act, 1950",0,,0
4155,India,16,Tripura,2018,"Calendar Year (Jan - Dec), 2018",Total Cognizable SLL Crimes,Total Cognizable SLL Crimes,753,154,19
4156,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,Arms/Explosive - Related Acts (Total)_,13,,0.3
4157,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_a) Legal/ Licensed Arms",0,,0
4158,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_b) Illegal/ Unlicensed Arms",8,,0.2
4159,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_Fire Arms",8,,0.2
4160,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_Other Arms",5,,0.1
4161,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Arms Act, 1959_The Arms Act, 1959 (Total)",13,,0.3
4162,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Explosives Act, 1984_",0,,0
4163,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Arms/Explosive - Related Acts,"The Explosive Substances Act, 1884 & 1908_",0,,0
4164,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,Children Related – Acts (Total),176,178,14.2
4165,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Child Labour Prohibition & Regulation Act, 1986",0,0,0
4166,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Juvenile Justice Care and Protection of Children Act, 2000 & 2015",0,0,0
4167,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Medical Termination of Pregnancy Act, 1971",0,0,0
4168,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Pre-Natal Diagnostic Techniques Reg and Prev of Misuse Act, 1994",0,0,0
4169,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Prohibition of Child Marriage Act, 2006",0,0,0
4170,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Children Related - Acts,"The Protection of Children from Sexual Offences Act, 2012",176,178,14.2
4171,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,Crime Against Women – Related Acts (Total),0,0,0
4172,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Dowry Prohibition Act, 1961",0,0,0
4173,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Immoral Traffic Prevention Act, 1956",0,0,0
4174,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Indecent Representation of Women Prohibition Act, 2012",0,0,0
4175,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Crime Against Women - Related Acts,"The Protection of Women from Domestic Violence Act, 2005",0,0,0
4176,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,Environment & Pollution– Related Acts (Total),2,,0
4177,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,Noise Pollution Acts,0,,0
4178,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,The Air & The Water Prevention & Control of Pollution Act,0,,0
4179,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Cigarette and Other Tobacco Products Act, 2003",0,,0
4180,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Environmental Protection Act, 1986",0,,0
4181,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Forest Act, 1927 & The Forest Conservation Act, 1980",1,,0
4182,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The National Green Tribunal Act, 2010",0,,0
4183,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Environment & Pollution - Related Acts,"The Wildlife Protection Act, 1972",1,,0
4184,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,Finance & Economic Acts (Total),4,,0.1
4185,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"Prevention of Corruption Act, 1988",4,,0.1
4186,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Benami Transaction Prohibition Act, 1988 & 2016",0,,0
4187,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Chit Funds Acts, 1982",0,,0
4188,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Lotteries Regulation Act, 1998",0,,0
4189,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Mines and Minerals Development and Regulation Act, 1957",0,,0
4190,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Finance & Economic Acts,"The Negotiable Instruments Act, 1881",0,,0
4191,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","Food, Drugs and Essential Commodities Acts (Total)",14,,0.3
4192,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Essential Commodities Act, 1955",14,,0.3
4193,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Food Safety & Standards Act, 2006",0,,0
4194,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019","Food, Drugs and Essential Commodities Acts","The Prevention of Food Adulteration Act, 1954",0,,0
4195,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,Foreigner & Passport – Related Acts (Total),53,,1.3
4196,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Citizenship Act, 1955",0,,0
4197,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Emigration Act, 1983",0,,0
4198,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Passport Act, 1967",51,,1.3
4199,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Foreigner & Passport - Related Acts,"The Registration of Foreigners Act,1939 & The Foreigners Act, 1946",2,,0
4200,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,Information Technology/ Intellectual Property – Related Acts (Total),21,21,0.5
4201,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Copy Right Act, 1957",3,3,0.1
4202,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Information Technology Act, 2000",18,18,0.4
4203,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Information Technology/Intellectual Property - Related Acts,"The Trade Marks Act, 1999",0,0,0
4204,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Liquor & Narcotic Drugs – Related Acts (Total)_,316,,7.9
4205,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,Prohibition Act (State),0,,0
4206,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Excise Act, 1944",0,,0
4207,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_a) Possession of drugs for Personal use/Consumption",45,,1.1
4208,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_b) Possession of drugs for Trafficking",271,,6.8
4209,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Liquor & Narcotic Drugs - Related Acts,"The Narcotic Drugs & Psychotropic Substances Act, 1985_The NDPS Act, 1985 (Total)",316,,7.9
4210,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,Offences against State - Related Acts (Total),19,,0.5
4211,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Official Secrets Act, 1923",0,,0
4212,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Prevention of Damage to Public Property Act, 1984",19,0,0.5
4213,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Offences against State - Related Acts,"The Unlawful Activities P Act, 1967",0,,0
4214,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,City/Town Police Acts,0,,0
4215,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Defacement of Public Property Acts,0,,0
4216,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,MACOCA/ Control of Organised Crimes,0,,0
4217,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Motor Vehicle Act,0,,0
4218,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other Regulatory & Enforcement – Acts (Total),23,0,0.6
4219,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,Other State Local Acts,0,,0
4220,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,"The Antiques and Art Treasures Act, 1972",0,,0
4221,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_a) Against SC,0,0,0
4222,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_b) Against ST,0,0,0
4223,India,16,Tripura,2019,"Calendar Year (Jan - Dec), 2019",Other Regulatory & Enforcement - Acts,The Bonded Labour System Abolition Act_c) Against others,0,0,0
